939,1,terima kasih orang a tidak teman puitis,0,0,15,70,0
940,1,11 temu si mantan pas wgl pertama tidak bikin tweetnya bilang makas dltapi kayak tidak erti nempel ya deh aku suka jadi,1,0,42,221,0
941,1,senyum media murah bangun hubung kintamani photography savana vsco balicili balitrip baligasm bal travelling kintamani bal indonesia,4,0,37,185,0
942,0,nyadar warga aceh klu st kena dirisendiri salah jabat atur kabur duluan korban rakyat jelata pakai kelinci coba cui kasihan deh,4,1,43,223,0
943,0,orang tepat belakang selang kalah suka posisi iya suka belakang tatap cinta belakang,1,0,40,217,0
944,0,lhahkok gtu dpet duit tidak ngerjain kerja orang pc situ kah tidak enak ketua pc nya mentang digituin iya sabar ra senyumin,0,0,34,157,0
945,1,papa lihat duduk panggung pelamin lela anggap ganti papa lun senyum bahagia,2,0,22,151,0
946,1,selamat sore dunia     ,0,0,8,38,0
947,1,countdown to libur lebaran kayak w mesti unduh drama lebaran yakaan tidak puasa yakaan tidak apa nonton adegan gemas drama korya yakaan,2,0,28,153,0
948,0,parah banget macet nya sumpah emotxsedih at tol kota http t co achldmjgha,6,0,19,82,0
949,0,kaya nyaleg korupsi m inget nyolong ampli mushola banding tidak harga ampli korupsi taufik curi ampli harga tidak bakar hid,20,0,52,247,4
950,1,puncak spiritual orang asa malu hadap allah swt orang untung orang ukur balikpapan,9,0,29,179,1
951,1,tuli pandai dengar,0,0,3,21,0
952,0,cari  sok deh,0,0,9,46,0
953,1,nemuin baca bikin tertawa paragraf aduh suka banget tulis,1,3,18,92,0
954,1,neng obat bandung konsulen sharing becanda bal konsulen nunduk senyum kecut,0,0,26,146,0
955,0,puasa pagi kesana kemari mmbawa alamat eh ayuting-ayuting kaleenggk ding siang tetangga sbelah goreng telur yah bau smpe idung emotxtangis s piye sih mbak,2,0,37,185,0
956,0,iya ah serius tidak sangat man engak rtnursapitri becek mana becek emotxdatar,0,1,20,101,0
957,0,bimbing rupa rupa macam bimbing 1 bikin grup wa bimbing 2 gapernah ngadain bimbing 3 h 2 progresa tidak baca coret dengar simpul 5 bilang dateline skripsi minggu,2,1,44,276,1
958,1,asa baca fanfict chaebol heolini indonesia beneran loh orang hidup kayak nonton cerita drama korea simak mari,5,0,37,179,0
959,1,sang cipta unjung wukir mahendraku,0,0,26,134,0
960,1,terkadang duduk menung butuh bareng yakamu sintasriwahyuni 01,2,0,16,111,0
961,0,artikel tidak puas bikin deskripsi hujat hujat,2,0,21,121,0
962,1,selamat pagi selamat aktivitas guy s emotxsenyum,0,0,8,42,0
963,0,tengsin adik emotxsedih putus dngan salah emotxsedih,0,0,19,91,0
964,0,cumbu keras ibukota jakartaya   aduh,1,0,7,54,0
965,0,ganda kandang emotxdatar rama bola jelek,0,0,8,49,0
966,0,hilangin sifat gengsi tidak ujungnua bikin capek tidak pandang lenih rendah buruk banding orang tidak habis nurutin orang coba nerima kurang baik lebih,3,0,42,261,0
967,0,nungu panjang rey emotxsedih,0,0,7,31,0
968,1,anyong namja romantis idam banget perhati pasti sayang humoris suka kasih peluk ajah deh selamat pilih,0,2,34,175,0
969,0,ig line kasih line wa tidak playstorenya biar ut paket ig wa line mobile legend,4,0,31,144,0
970,1,sukses dandim16-dandim161 tts tugas mulia brsama rakyat hasil nambah maju desa sukses babinsa met tugas mulia kian kuat tni brsama rakyat jaya nkri,1,0,27,164,0
971,1,urus orang kali harap biar malak emotxtawa,0,0,10,53,0
972,1,co kualitas smart a doctor muda handsome sopan abdi tuk profesi keren habis deh top,1,0,23,116,0
973,1,cinta sejati cinta utama peluk cium temu cinta sejati utama abdi kasih sayang perhati,2,0,24,150,0
974,0,tidak ajar anak seko cebong beda mrk anak cebong orang iya anak katak,4,0,32,146,0
975,0,bego hukum tembak tidak tidak bela sibangsat cabul kabur bela jjt orang tolol tidak berani waras pikir jawab,6,3,51,218,0
976,0,parah banget layan busway tidak muas antri shelter paser ijam,0,0,16,92,0
977,1,apan heh cipok oke deh sayong emotxtawa,0,0,7,34,0
978,1,selamat buka puasa a pipis alhamdu lilah,0,0,9,46,0
979,0,iya susah cari iya,0,0,12,53,0
980,1,selamat lomba krar,0,0,3,21,0
981,0,serius lho 5ri rahayu seriuz,0,1,6,33,0
982,1,kembang teknologi tidak habis deh manusia terus inovasi teknologi koneksi internet positif bantu mudah kerja manusia,3,0,33,225,0
983,1,ngejalanin usaha lika liku uni konsumen prinsip penuhin minta i wildo it aneh,4,0,32,167,1
984,1,fisik tidak cinta cinta tidak,4,0,41,221,0
985,1,alhamdulillah happy mkin aktif nak bmonthdedek nazhiaputriadhitya sehatterussayang cintaudek,5,0,13,96,0
986,1,teman beda genarasi asiknya tua asa muda muda ajar bahas serius teman asik honorindonesia honorjs kadang mrnghadapi sifat kekanak kana,7,0,44,253,0
987,0,aduh badan sakit sakit stngah-stngah siksa emotxtangis,0,0,14,72,0
988,1,telkomsel cepat gila ampe loadingnya gakeliatan,1,0,7,48,0
989,0,main iya opoy ndud 3 ganguin that s true emotxsenyum parah ung tidak an,0,0,18,81,0
990,0,emotxtawa kakak ajar kasihan deh loh,0,1,8,38,0
991,1,c kak selamat sore ajak nonton bareng film  308   tayang juni,0,0,18,97,0
992,0,sibuk masingmasing tidak iya,0,0,7,49,0
993,0,kasihan nungu yah result a,0,0,10,47,0
994,0,tidak enak rnya sakit diterapy enak sakit gigi sakit hati emotxtangis c,0,0,21,114,0
995,1,4 syukur banget temu sm partner program selenggara laz ymfi karantina hafiz quran suasana iftar sahur senang cerita seru karantina program radio mari syukur,9,0,47,271,3
996,0,peras kangen capai kesal senang galau iri males,0,0,13,62,0
997,1,yah pingin si laudya duda anak 1 cewek duda sayang sm deh fokus fight tetep semangat putus tetap tua death sana,1,0,37,191,0
998,0,isuara 5 harap suara dewan dukung bubar kpk bubar dpr,21,4,30,138,2
999,0,yeh sonya kacau kandang h bareng tapir macan monkey emotxsenyum emotxtawa mana,0,0,17,94,0
1000,0,iya dm twitter lewat sebenernya hapus foto konser sue tidak jelpi nyuruh tutup sih bodoh sih,7,0,39,194,1
1001,0,email traveloka telfon calcenter cuma 1 kali tidak faedah nyepam facebook penuh maki garuda eh malemnya masuk transfer wqwq gantung maskapai kayak soale sodaraku referensi,6,0,45,255,0
1002,1,10 im yoona cantik banget buset talented good personality kesayanganqu pokok cinta mati banget yoona,7,0,30,135,0
1003,0,menit terima bm,0,0,6,30,0
1004,0,cewek salut banget via vallen cewek tindak leceh aib tidak orang berani thats why sangat emosi baca komen hujat cewek kuat jatuh so sad,6,2,52,269,0
1005,1,iri cie hilman bin jaket ciyeh enak sangat iya cowok,0,0,16,75,0
1006,0,cewek tidak suka dikasarin dibohongin dicuekin didatengin pas butuh,1,0,20,99,0
1007,0,hp mati,0,0,2,7,0
1008,0,sekian kali complain via socmed balas template tidak solusi sop nya,5,0,27,155,1
1009,1,halo sayang siang yasemangat kerja lupa makan makan bawain capek istirahat sebentar kerja me love you so much,3,1,34,175,0
1010,1,ye ful apnlg kembang jeruk emotxtawa puasa kembang jeruk yeh emotxtawa alhmdulilah kuat,0,0,16,91,0
1011,1,alhamdulillah point pelan pelan rangkak matursuwun jaga trend positif jalan berangkat away hati hati jalan sarewa psim psimday,4,0,38,204,0
1012,0,ingus meler batuk kering pala pusing tidak tahan,0,0,7,57,0
1013,0,sok sangat deh emotxtawa emotxtawa tidak mapin aph coba orang emotxtawa,0,0,15,85,0
1014,1,moga dorong niat semai cinta rumah rumah allah hantar bahagia hakiki allah subhanahu wa ta ala,5,0,38,209,0
1015,0,ubah biasa berat mesti kuat kuatin tidak ubah yaudahlah nyerah tidak rubah,3,0,28,152,0
1016,0,wel common logic indonesia perempuan salah coba nggk bla bla bla salah laku korban logcial fallacy,5,0,41,194,0
1017,0,seram mulut tangan iya jaga neng,0,0,9,52,0
1018,1,aci dipangilnya victoria dipangil elizabeth selamat ulang victoria emotxsenyum,0,0,15,94,0
1019,0,siang tidak angetin basi deh oaja o mati ketemu oaja emotxejek,0,0,17,84,0
1020,0,sial emotxdatar cewek cam aura om om nya cewek pis om pis v emotxdatar,0,1,20,87,0
1021,1,alu buat tertawa terima kasih sayang    ,0,0,11,67,0
1022,1,sahabat telinga dengar tangan tolong hati paham 5 cm selamat sahabat internasional,5,0,27,174,0
1023,1,malam semangat iya jaga sehat iya emotxkedip ,0,0,12,45,0
1024,0,sampah made in jerman oke positif thnkng indonesia bikin bus tongtong ganti scania suka g korupsi ajasih,5,0,32,164,0
1025,0,dengar suara bom guntur geledek petir gunung letus dengar suara tangis tak buat,1,0,27,149,0
1026,1,alhamdulillah yallah kasih kode mah ngode spesifik langsung tag pancing,5,0,29,141,0
1027,1,jadi pngilan syang nya lucu deh huahua,0,0,11,54,0
1028,0,budaya cari baca iya kali emotxsenyum,2,0,27,125,0
1029,1,nikmat nya denger suara raisa  http t co sgiooignqy,3,0,9,56,0
1030,1,semangat puasa turun allah semangat malam lailatu qadar biar semangat ibadah soswitnya allah baik allah nikmat tuhan mana dusta,7,0,37,236,0
1031,0,bikin baris sakit hati st tidak jatah jkw gubernur dki presiden tuju bentuk opini publik kalah pilpres salam 2 periode,12,0,49,242,2
1032,0,heran rkhup bicara sembarang kayak rancang bicara sembarang deh tidak timbang libat anggota ancang suka hati rkuhp mnguntungkan drimu heran betah makan gaji haram,15,0,44,258,2
1033,1,baik sembari nikmat hidang performance oppa-oppa ganteng ayo tepuk tangan riah,1,0,20,143,0
1034,1,sungguh cinta sejati orang sadar dekat orang kimiawi engkau suka dekat tuhan jadi percik percik reaksi kimia,4,0,34,205,0
1035,1,puasa 2017 jepang ku masak buka makan indonesia hasil imam pakistan bbrpa jamaah nambah sahur,2,0,27,151,0
1036,0,benci sangat macet        ,0,1,13,64,0
1037,0,geli ketimbang sexual harassment timpa via vallen politis amp partai politik manfaat panggung tunjuk dalih bela korban hilihkinthil,5,0,32,200,0
1038,0,ngantuk tidak tidur mana lumayan sebal emotxsenyum,0,0,14,86,0
1039,0,ras banding lurus govlonya anti pancasila banyak govlok ras ganti presiden silah dukung anti pancasila negara hias rasisme kegovlokan mongoga,7,0,42,244,0
1040,0,emotxtawa ekonomi sulit belagu        kawasan elit ko langsung pakai genset emotxtawa bayar,0,0,14,95,0
1041,0,mah nyengir stay emot sih sat us kaya tidak happy sat bahagia emotxsedih,0,0,26,143,0
1042,0,suara handphone bunyi ulang kali rusak suasana,0,1,9,61,0
1043,1,happy birth day muhammad yazid husain ar rozi happybirthday mybaby,7,0,12,68,0
1044,0,okay emosi bnr-bnr kaya iya alah tidak control emosi ,0,0,23,125,0
1045,1,mulus tu bodynya,0,0,4,23,0
1046,1,emotxsenyum amin mari tunai emotxsenyum mari shalat keringetnya bikin sehat om,0,1,15,69,0
1047,1,bahagia kenal iya milikin emotxtawa emotxsenyum,0,1,17,80,0
1048,0,hari coba transfer atm bbri a c bri bbmr lha gagal atm bri telo malu iya satelit malu banget jelas nya,18,0,43,208,5
1049,0,iya alah orang tengkar private message ampun dach baca dach aib nya,0,0,13,66,0
1050,1,anak sd tidak pakai buku tulis sampul coklat binder file keren tidak repot sampul sampul bas buku,3,0,30,163,0
1051,1,10 ramadhan 1 malam sangat mulia ribu selamat lailatul qadar orang iman sangat rindu datang mu,2,0,29,163,0
1052,0,sial awas depresi aneh tidak sih menang iya aneh iya,0,0,17,84,0
1053,1,pulang jember mcd donat donat kopi kopi nelongso jang jang mi setan how fast my lil town grow tidak sense nya pas pulang kampung kecuali to meet some old friends and family,3,0,52,260,0
1054,1,partner bobo wktu bal spesial bentuk rumah gazebo kolam renang pojok emotxtawa spesial banget iya ngomong-ngomong seu,0,2,32,147,0
1055,0,emotxtawa wahyu setan alloh,5,0,28,113,1
1056,1,tiga puluh pilih 300 orang daftar iya tidak asa bangga workshop ajar fajar arcana agus noor seno gumira ajidarma workshopcerpenkompas-workshopcerpenkompas015 tsygmc foto,20,0,49,245,1
1057,0,ah,0,0,3,9,0
1058,1,nek sinh mas drumer kui iya cinta indah nomor kenang tak lupa mention wae cur,0,0,30,142,0
1059,0,ember ngasitau orang suka brusaha ngomporin suka duhpdhl balas mah situ ut masuk penjara kali sbagai otak curi hp teman choir,2,0,46,245,0
1060,1,sulah ku dari jujur cinta sengaja bungkus amarah hasil kalah kali jatuh cinta senyum izin pinjam,1,0,48,278,0
1061,1,tahu papa gagal anak senyum wisuda sarjana papa orang diri tepuk tangan untuk,3,0,31,193,0
1062,0,bagos pecaat sayang anak apa mesti langgeng trah turun apa mesti korban sayang anak sayang anak,4,5,29,168,0
1063,1,done suami biar rajin ajar masak sa ae ah ngomong-ngomong tengkyubosadhe khadut besok iya emotxtawa a,8,2,23,123,1
1064,0,semen indonesia nambang loh rembang usaha lokasi 200 meter areal tambang semen tidak protes tahun pas semen protes,2,0,38,211,0
1065,1,he semangat kuli ah iya iya haduh emotxdatar rt owh da libur,0,0,15,64,0
1066,1,kisah ku tubuh selimut putih abu sadar cinta hampir,0,0,23,141,0
1067,1,yuta sayang yuta ketemu yuta kangen pokok yuta bikin beli stufstufttg nonton konser emotxtawa w,3,1,32,168,0
1068,1,iya adik emotxsenyum emotxtawa lucu judul emotxejek tayang kak emotxsenyum rt cinta mie t,0,0,21,83,0
1069,1,goyang si cowok asyik banget sumpah suka lihat goyang,2,0,11,65,0
1070,1,alhamdulilah selamat buka puasa mnjalankan,0,0,6,50,0
1071,1,    emotxsenyum,0,0,7,33,0
1072,1,nikmat sejuk pagi tani cangkir kopi,0,0,7,51,0
1073,1,bilang kmu guru jiwa ibu lelaki tidak coba iya materi tidak kagum senyum billang allhmdulillah anak pengaruh positif,1,0,46,260,0
1074,1,asli keren novita,0,0,3,17,0
1075,1,tuhan terima kasih sempat nafas     selamat pagi,0,0,17,79,0
1076,1,ku syukur detik lewat pait manis asam cerita 2018 step baik hidup moga amin,5,0,41,203,1
1077,1,tbh jatuh cinta someone dar bcs my heart beats faster when i thing of her tak beritahu,3,0,31,148,0
1078,1,anak batita sambut sumringah peluk nempel 5 menit ngetuk-ngetuk kamar mandi imo mandi jemur handuk takut pergi peluk tidak lepas cinta senang,4,0,52,266,0
1079,0,habit acak daulat nkri kabur to bilang rendah hati sudut kecoak mel,16,1,21,110,3
1080,0,hallo min kuota ggb tidak pakai kuota habis iya mohon bantu,5,0,30,132,0
1081,1,90 tanggap cinta eak iya erti sisi diri kita kembar erti orang hitung organized tidak mikirin penampilam pasang sisi perfectionist iya pokok i feel you,5,0,49,267,0
1082,1,ilfana puisi keren banget merinding ngelihat,1,0,10,62,0
1083,1,suka cewek beda kelas kelas si cewek jc tidak lupa untuk cinta pertama,3,0,26,121,0
1084,0,hari surabaya macet lampu merah bikin samping bang mega darmo kfc darmo macet buka lancar curah hati colong surabaya surabayamacet,16,3,36,187,1
1085,1,sayang,0,0,3,16,0
1086,1,anak curah sayang harap takut hilang peluk rengkuh tengadah wajah langit sayang sengit selamat anak,5,0,40,227,0
1087,0,luka yah,0,0,7,33,0
1088,0,ngomongnya sih ayo sampek 1-1windu gilir skrng chat tidak balas telpon reject ajak ketemu bilang sibuk pokok deh juta alas kerbaushit nya ngindarin bilang sih gausah classic banget anjing,5,0,47,272,0
1089,0,sedih iya baca kabar ibu cmn fokus urus anak ibadah uang ngepas tidak uang budget beli bedak badan melar ngabisin makan anak sayang uang smp buang tidak pantes cinta suami,3,0,54,260,0
1090,0,syukurin sih dapetin ngeluh update-update socmed gapenting bruh kadang mikir resiko konsekuensi ambil face it or fake it,1,0,34,171,0
1091,1,kirain elus dada kak elus perut emotxejek adik tidak butuh balon kak adik butuh cinta kasih sayang kakak 3,0,0,20,108,0
1092,0,macet,0,0,4,19,0
1093,0,emosi njirnaek busway bikin dosa ih,2,0,8,41,0
1094,0,sesak tidak sih pacar rebut teman rebut tidak otak ngerebut tidak malu,0,0,16,116,0
1095,1,homey terima kasih iya arfa eka cepat sembuh iya poy,0,0,15,54,0
1096,0,mah ngerasa tidak enak biar orang ngerasain tidak enak biar orang sih,2,0,26,139,0
1097,1,ngelatih 1 2 kasih amanat tugas master ngelatih atlet korea go international moga latih profesional,7,0,23,149,0
1098,0,pembicaran orang aneh pikirin,0,0,11,65,0
1099,1,ku tatap wajah temu getar jiwa senyum pada i love armyselcaday,6,0,23,126,0
1100,0,tidak mslhnya habis duduk bodoh sih,0,0,11,63,0
1101,0,tulus eh korban php kesal,0,0,10,54,0
1102,1,maha cinta sanding jiwa pilih mu baik baik baik,5,0,27,146,0
1103,0,libur tanggal 1-1 19 masuk tanggal 20 data tanggal 11 selesai lapor tanggal 20 ngerjainnya adek sedih bang adek tidak isa diginiin adek ajar kuat ma bang dylan,4,0,53,224,0
1104,1,tak genggam erat harap sederhana cara tuhan,5,0,25,136,1
1105,1,ngobrol kiya adik doain mamah iya adik blablabla adik kiya bantu doa iya manggut manggut senyum tulus banget muka tidak erti bilang doain iya adik senyum smbl peluk,7,0,52,233,0
1106,0,pagi ribut hoams deh emotxdatar,0,0,8,46,0
1107,1,orang presiden jkw amanah andai nyawa pertiwi bangsa maju sejahtera adil beliu salam sodara dipapua,12,0,44,234,2
1108,1,selamat leta batu pmbangunan univ islam internasional indonesia ui smoga islam indonesia damai toleran benar mnjadi rujuk islam dunia kelak cpak menag,16,0,36,198,1
1109,0,terkadang dapat milik orang menginginkanya apa tidak beban tanggung gantleman dialog,6,0,35,185,0
1110,1,jiah edit sangat emotxdatar mhi,0,0,10,45,0
1111,1,semangat wawancara   with and at menteri hubung ,0,0,12,69,0
1112,1,nikmat denyut jantung rasa hirup nafas perlahan sadar mata buka tutup rasa nikmat renung tutup mata helai nafas senyum tubuh akan layang lepas nikmat nya,6,0,45,279,0
1113,0,teman nusuk blkang alem anda mulut bocor tengkar kali ber-ber sayngnya gabakat ngadu-ngaduan emotxdatar,0,0,24,153,0
1114,1,kak ajar uji ut istirahat tidak niat muncul bilang terima kasih sketsa lucu apa pelit muncul kakak emotxtawa ajar semangat iya siapin cemilan begadang adik emotxsenyum,3,0,44,226,0
1115,1,terima kasih be selamat coba,0,0,9,37,0
1116,0,tidak kemaren-kemaren emotxdatar payah bocah,0,0,7,38,0
1117,0,gaya kaya selebritis orangtua cari uang menang menang,0,0,12,85,0
1118,0,boi gimane wifi ganggu melulu jan kalah indie home ampe besok ganggu pakai indie home,2,0,30,142,0
1119,0,hebat mardani uang mulut fakta capres lagipula koalisi pks gerindra tidak yaow,21,0,30,183,2
1120,0,mlz ut ngliat orang bicara komen dlkyk ut suci ampe zong emotxsenyum ntr nyinyir hijrah mudah cmn istiqomahnya susah iyepahamintinya eneg jilbab an musim kemane mal clubbing curhatanpenuh maaf,4,0,56,277,0
1121,0,telkomsel dafuq,2,0,2,15,0
1122,1,teriak nama deras hujan pandang jauh doa hening malam cinta diam tahan,2,0,28,150,0
1123,1,via nulis dude dude main bola twitter receh ig receh kelen kembali mini market receh,5,0,23,119,1
1124,0,hadeuh ribut islam nusantara indonesia kenal ramah dunia lho istilah zmn now tidak erti cui wlupun nyata suka berlku tak adil mnritas neg sadar tidak,13,2,53,259,1
1125,0,kamar mandi bknya nyium bau sabun nyium bau perih kaki emotxdatar hoah,0,0,14,82,0
1126,0,buka salah salah adele eh adila salah,0,0,12,66,0
1127,0,jadi islam iya islam tidak tambah rang salah pilih guru halal musik rokok riba,92,4,36,184,18
1128,1,ketemu teman manhaj sastra baca nemu harta karun bicara karakter plot rupa arang ngalor ngidul henti suka,3,0,30,173,0
1129,1,pacil emotxtawa sayang sangat p,0,0,7,36,0
1130,0,blok twiter tidak duli hilang tumbuh seribuh inget kost sendri bangga blok oke bye,1,0,39,187,0
1131,0,tidak habis pikir orang bener-bener nikah hitung tinggal bbrp tetep main otak mati kali iya jauh laki laki iya allah,5,1,34,178,0
1132,1,beli ayo cimanggis enak nasi uduk langrt gogilang malam nasi goreng nasi uduk saik kali iya pakai kakak perempuan anget kop,8,0,31,140,0
1133,0,i feel you si tidak kepake tidak sesuai mencak hari singkir pgn marah sakit,11,0,43,208,3
1134,0,ayankz bilang cerdas percaya apa tidak masuk akal tidak percaya,5,0,52,238,0
1135,1,selamat resmi dar saran si jago kasih dengar lagu ynwa tonton tanding liverpool biar erti sejarah setia emotxtawa,7,0,30,180,1
1136,0,omong tidak nepatin memang anak dibohongin omong,0,1,17,113,0
1137,0,tingal mandi kelar sih 1-1 yah mandi emotxtawa,0,0,20,102,0
1138,1,cium bau tanah kering habis siram air ujan definisi bahagia sendiri alhamdulillah hujan sebentar,2,0,26,156,0
1139,0,sbnrnya mama si daniel disetujuin pingin nikah bule ttep bule dpn mata daniel sm numpang hidup woiga deh amit 7 turun tidak deh gede daniel tidak milih cari duda mapan,0,0,58,280,0
1140,1,emotxtawa iya deh tidur emotxejek bagen sehat emotxtawa,0,0,11,49,0
1141,0,malam sinyal koneksi internya jelek iya notif si mifi warna merah adapakah nanyaserius maukerja,2,0,31,147,0
1142,1,selamat jalan ete at tpu utan jati ,0,0,11,44,0
1143,0,yalah kak jahat banget emotxdatar emotxtawa ayo ayo cari baigon minum biar cepwt tidur emotxejek eh rt emotxtawa tidak tidur,0,0,21,109,0
1144,1,selamat jelang tidur selamat mimpi,0,0,8,47,0
1145,0,g serius bil teman w tidak prcaya dya ngajakin w,0,1,17,89,0
1146,0,priok macet ye nahujubileh,0,0,6,30,0
1147,1,selamat tunai ibadah shola maghrib emotxsenyum,0,0,7,42,0
1148,0,bisnis makan uang rumah tangga terus ngegerus stop cari bisnis cari ide ngurang-ngurangin biaya operasional jual online habis raja uang rumah tangga disatuin uang bisnis,0,0,46,257,0
1149,1,coba tambah iya ajar ikhlas iya sulit ajar ajar kayak beda umur papski,4,0,36,194,0
1150,1,seluruh cinta diri lekat indah cinta leku tubuh sisi ketidaksempurnaanmu sempurna milik,4,0,30,175,0
1151,0,tolong kabupaten bekas benah tata kelola jalan raya daerah nota bene celaka merenggunt nyawa tetangga kan jalan rusak proyek rusak jalan,1,0,39,211,0
1152,0,iya allah apa disalahin pres kayak presiden kerja iya gaes urusin foto hadweehtp to foto jimat to,5,0,40,180,0
1153,1,emotxtawa cantik emotxsenyum,0,0,10,47,0
1154,1,sukabangeet suka lambat wkkw lagu notabene pas konser maap ku karbitan on the way  jalan bucin emotxtangis menang dompet,0,0,30,147,0
1155,1,selamat siang sahabat pos mohon maaf balas kirim terima iya sahabat terima kasih percaya layan emotxsenyum fd,9,0,31,170,0
1156,1,a emotxtawa ejip,0,0,4,23,0
1157,0,klau berita posttingan si juned mnghadirin acara mas jngn pura ediot ut jelas hadir acara politikus pecun,24,0,44,235,0
1158,0,tidak beranda andai hidup dunia real tidak film radit and jani pola pikir logis sih,4,0,28,145,0
1159,1,bagus skg dengar,0,0,9,37,0
1160,0,seram sap puting payudara pria besar,0,0,11,64,0
1161,0,pimpin didik rt tukang minta alias ngemis iya warga tidak apa warga tukang sampah lho wajib uang kumpul warga bayar thr tugas aman,16,0,37,220,3
1162,1,peluk gunung sun pulteng rt semangat go smngt cont,0,2,15,63,0
1163,0,galau bingung ngpain malas,0,0,10,50,0
1164,0,tidak iya terima ngomel-ngomel tidak kumpul batas bikin macet manusia asli bikin ribet emak-emaknya anak muda bapak selow langsung terima informasi tidak treak-treak gajelas pasar asli tu,6,0,52,276,0
1165,0,elah bu emotxtawa pacar pacar pacar tidak iya malas sangat ih tidak kpikiran emotxtawa,0,0,18,101,0
1166,0,kebutuan jelang lebaran desak bli harga sembilan bahan pokok pakean nya serba ganti bandrol harga iya moga sabar hati buru hawa napsu setan tak tanggung,2,0,39,248,0
1167,0,presiden badan executive dpr badan legislative lembaga beda arti perintah,4,0,26,152,1
1168,0,bodo eh lemas mah aul mah arah j,0,0,12,59,0
1169,0,suka heran ukhti hobi nyindir ngurusin hidup orang ngomentarin hidup orang bawa bawa visi misi tolong profesyenel urus pribadi urus forum tyda campur aduk,1,0,34,215,0
1170,0,isu kristen isu bangkit pki data minim fakta bila tak umbingkaian kuar konteks isu bangkit hantu untung politis ekonomis,7,1,38,218,1
1171,1,huwatanoshimidesu pribadi sayang banget circle a creyong gambar suka ut neng banget mez suka gambar khawatir kontribusi sbagainya,0,3,44,236,0
1172,1,rumah dar benda mati pergi rumah pergi keluarga ayah tenang marah dunia dukung titik rendah rumah surga,2,0,52,285,0
1173,1,udeh roasting insya allah kopi nusantara kopiindonesia arabika arabica mandheling mandailingcoffe mandailing sumateracoffe south jakarta,12,1,28,170,0
1174,0,lucu sih pasang tukeran pasig mana komitmen embel percaya pasang tukang selingkuh emotxtawa ciyan,4,0,28,160,1
1175,0,pusing tidak emotxdatar,0,0,2,21,0
1176,0,pedih hati dzolimi jadi amplas sakti bentuk lbh kuat tegar bentuk lbh bijak buat lbh kebaji,1,0,28,158,0
1177,1,alhamdulilah gimanapun depa gakan sesal gakan sesal emotxsenyum,0,0,14,94,0
1178,0,via vallen kenal orang nya tidak kenal orang nya tebar gambar t t t dm messenger wa laku block block or report akun nya kelar,6,0,47,222,2
1179,1,moga lancar selamat pesantren usia 1 abad usia mana dilahirkanya baharu baharu bidang moga pesantren salah satu,11,0,23,162,0
1180,0,bosan hidup bebas kali iya tangkap penjara tunggu,1,0,45,196,0
1181,0,bandara 1 ambon baik renofasi kembang bandara daerah tinggal bandara internasional,3,0,33,195,0
1182,1,terima kasih banget presiden kabinet hsl kerja mulia nkri tidak pandang enteng moga jaga jaga warsan,1,0,31,159,0
1183,0,norak kamsepay,0,0,2,13,0
1184,0,jaman harga komoditi booming harga minyak bumi banding apple to apple tumbuh segitu proyek mangkrak,3,1,29,156,0
1185,0,tidak ambil pinaltinya,0,0,5,43,0
1186,0,kaya benalu so iya,0,1,9,37,0
1187,1,kka ilhamfauzie kiper indonesia kurnia meiga keren yyah emotxsenyum,0,0,12,60,0
1188,1,5 6 15 kali ngenalin cowok orang tua modus si cowok ngajarin matematika sbmptn whute,2,0,29,153,0
1189,1,cerita malam bubar eh tugas jumpa eh motor bawa sepupu akhirnyajumpa jam 2 mata merah mukacapek ngantuk sian w terima kasih,2,0,36,191,0
1190,1,muda ajar kelana kelak meni tidak melulu kerja rumah tangga ajak kelana singgah bilang peluk terimakasih sayang,8,0,44,248,0
1191,0,okay emosi bnr-bnr kaya iya alah tidak control emosi ,0,0,23,125,0
1192,0,fini jahat aduh tidak deh,0,0,8,43,0
1193,1,kadang rezeki diitung-diitung slalu investasi sosial pjg daftar timbang rasional nya niat lagipula anjur sm rasulullah,3,0,37,248,0
1194,0,hai kamuuh moga jauh putus bodoh ituselamat jalan ibadah puasa budiirolfi opi,2,2,20,121,0
1195,0,iya iya wes sampean tidak awas,4,0,18,80,0
1196,0,imut liat sedot najis imut najis emotxtawa w,0,0,13,75,0
1197,1,belai anak perempuan ayah jatuh sakit si ayah tidur pulas sunbathuk cepat sembuh,1,0,22,143,0
1198,1,buka jendela nyapa tl selamat pagi     ,0,0,16,69,0
1199,0,bm susah goa kali ye kak,0,0,11,46,0
1200,0,asa dada kaya nusuk kencang sangat emotxtangis sakit,0,0,12,56,0
1201,1,kerupuk kampung warna oranye lembek kena bumbu ketoprak or gado bawang putih enak banget sumpah,1,0,20,121,0
1202,0,lihat akhir profil isi jokes-jokes twitter ritwit keluh insomnia tidak kunjung habis what the hell is wrong with me,16,0,29,159,5
1203,1,juang wujud angan nyata terimakasih sayang karen menang saat menang i love so much,3,0,27,154,1
1204,0,orang ubah positif negatif tidak the biggest reason ubah salah iya kasih hujat,1,0,29,153,0
1205,1,cinta buka pintu maaf hilaf cinta lentera kala dunia gelap jaga cinta mata lelap,1,0,29,177,0
1206,1,habis diem cemberut rewel lihat tante jalan masuk rumah senyum ceria nempel tinggal sebentar cari nte putput tante pulang diem menang cari nte putput kangen bngt iya adik,4,0,47,226,0
